Platform,us
Client,88829
Client,87343
Client,89004
Client,93655
Client,87534
Client,88205
Client,87361
Client,87429
Client,88244
Client,93364
Client,87402
Client,88331
Client,88074
Client,88841
Client,88208
Client,87373
Client,88410
Client,88052
Client,87536
Client,89075
Client,89022
Client,88227
Client,89047
Client,93816
Client,87359
Client,88135
Client,88845
Client,89026
Client,88294
Client,87220
Client,93257
Client,89044
Client,88239
Client,88911
Client,88133
Client,88900
Client,87977
Client,87144
Client,87311
Client,87335
Client,88855
Client,93214
Client,87311
Client,87446
Client,93435
Client,87991
Client,88306
Client,88308
Client,88792
Client,87452
Client,88095
Client,89092
Client,89052
Client,88291
Client,88381
Client,87202
Client,88383
Client,88961
Client,87292
Client,88227
Client,88359
Client,93277
Client,89070
Client,87320
Client,89039
Client,88648
Client,87274
Client,87364
Client,93545
Client,88645
Client,88193
Client,88982
Client,88281
Client,87449
Client,88124
Client,93117
Client,88525
Client,88106
Client,88525
Client,93157
Client,87293
Client,88895
Client,93598
Client,88119
Client,88339
Client,88929
Client,88242
Client,88516
Client,88775
Client,88675
Client,87966
Client,88739
Client,88765
Client,88313
Client,88085
Client,89030
Client,88588
Client,88977
Client,87476
Client,89266
Client,93211
Client,89072
Client,93390
Client,88933
Client,88817
Client,89247
Client,89905
Client,94062
Client,88101
Client,89231
Client,87845
Client,89641
Client,94014
Client,88786
Client,87204
Client,88939
Client,89118
Client,88934
Client,88927
Client,93409
Client,87392
Client,88421
Client,93333
Client,89058
Client,89121
Client,88341
Client,93354
Client,89011
Client,88620
Client,89129
Client,88507
Client,88301
Client,88336
Client,88937
Client,87942
Client,87428
Client,88920
Client,93217
Client,87314
Client,88522
Client,88830
Client,88088
Client,89156
Client,88272
Client,94291
Client,89140
Client,88786
Client,87323
Client,88146
Client,93438
Client,88934
Client,88927
Client,88389
Client,87369
Client,93295
Client,89171
Client,88137
Client,89016
Client,88298
Client,88295
Client,88865
Client,88307
Client,88944
Client,93378
Client,88725
Client,87278
Client,87353
Client,87942
Client,89150
Client,88992
Client,88235
Client,87345
Client,89258
Client,88831
Client,88168
Client,89134
Client,87357
Client,87321
Client,93303
Client,88945
Client,88500
Client,87426
Client,87261
Client,87435
Client,93341
Client,89245
Client,89067
Client,87274
Client,89046
Client,88126
Client,88387
Client,87408
Client,89019
Client,88985
Client,87384
Client,87355
Client,93424
Client,89045
Client,93066
Client,88328
Client,87263
Client,87351
Client,88045
Client,93456
Client,89205
Client,87324
Client,88852
Client,93335
Client,87332
Client,87406
Client,93206
Client,88838
Client,89045
Client,87491
Client,87352
Client,87317
Client,88193
Client,88997
Client,87976
Client,87299
Client,88926
Client,88204
Client,88144
Client,88315
Client,88847
Client,93168
Client,87392
Client,87280
Client,89250
Client,88571
Client,93295
Client,88079
Client,87548
Client,87311
Client,88946
Client,88163
Client,87218
Client,89014
Client,87394
Client,87523
Client,89086
Client,88297
Client,88045
Client,88372
Client,88956
Client,88261
Client,88448
Client,87944
Client,87237
Client,87446
Client,93162
Client,87989
Client,87488
Client,87336
Client,88962
Client,88824
Client,87415
Client,88312
Client,88758
Client,88262
Client,87412
Client,87436
Client,88344
Client,88858
Client,88182
Client,87347
Client,88451
Client,89063
Client,88464
Client,87576
Client,88746
Client,89172
Client,87580
Client,87313
Client,88987
Client,93169
Client,89020
Client,93657
Client,87180
Client,88353
Client,93186
Client,88594
Client,88900
Client,88701
Client,87996
Client,89061
Client,88418
Client,87302
Client,88152
Client,88940
Client,88286
Client,88277
Client,88836
Client,87559
Client,89041
Client,88329
Client,89029
Client,87194
Client,88952
Client,88395
Client,88373
Client,93487
Client,88788
Client,88585
Client,88245
Client,88939
Client,88860
Client,87325
Client,87383
Client,88039
Client,88374
Client,88931
Client,88338
Client,88291
Client,88294
Client,93360
Client,88916
Client,88374
Client,89104
Client,88388
Client,89168
Client,87427
Client,88982
Client,88503
Client,88060
Client,88780
Client,88415
Client,89037
Client,88004
Client,89052
Client,88627
Client,87259
Client,89039
Client,93252
Client,88389
Client,87325
Client,88419
Client,88331
Client,88546
Client,87214
Client,87964
Client,87360
Client,88990
Client,88889
Client,91661
Client,88476
Client,88653
Client,93442
Client,88112
Client,88938
Client,88964
Client,88184
Client,88137
Client,87369
Client,93269
Client,88070
Client,93258
Client,88118
Client,88984
Client,88125
Client,88928
Client,88093
Client,87157
Client,88434
Client,88039
Client,87365
Client,88280
Client,89163
Client,88155
Client,88950
Client,88962
Client,88865
Client,89005
Client,87793
Client,89010
Client,88515
Client,93142
Client,89123
Client,88096
Client,87291
Client,93176
Client,89024
Client,88023
Client,89314
Client,89045
Client,93500
Client,87440
Client,89000
Client,87353
Client,87197
Client,89198
Client,93205
Client,88177
Client,87267
Client,93381
Client,88280
Client,88922
Client,87478
Client,89077
Client,88516
Client,88838
Client,87271
Client,88959
Client,93252
Client,89051
Client,89270
Client,88438
Client,88417
Client,93257
Client,88994
Client,87438
Client,87478
Client,88202
Client,88376
Client,87398
Client,87359
Client,88151
Client,88379
Client,88890
Client,88175
Client,87335
Client,88317
Client,88167
Client,93311
Client,88410
Client,88370
Client,93266
Client,88903
Client,88181
Client,89101
Client,87366
Client,89035
Client,88051
Client,88952
Client,87280
Client,87502
Client,88954
Client,88182
Client,93603
Client,88990
Client,88964
Client,87200
Client,89013
Client,88260
Client,87307
Client,88408
Client,89136
Client,93370
Client,88397
Client,88013
Client,93190
Client,88960
Client,88078
Client,89098
Client,88931
Client,87429
Client,88204
Client,93270
Client,89069
Client,87197
Client,88855
Client,88308
Client,87926
Client,87187
Client,93436
Client,87996
Client,88837
Client,87272
Client,87306
Client,87460
Client,88242
Client,88797
Client,87384
Client,87448
Client,88528
Client,88899
Client,87356
Client,87279
Client,89092
Client,88578
Client,88118
Client,87372
Client,88934
Client,88371
Client,93291
Client,89104
Client,88258
Client,89012
Client,89046
Client,88094
Client,87308
Client,87365
Client,87133
Client,87450
Client,93211
Client,88520
Client,87249
Client,87328
Client,89026
Client,93336
Client,88534
Client,93445
Client,88316
Client,87258
Client,93415
Client,88112
Client,88443
Client,87872
Client,93526
Client,88927
Client,87295
Client,88279
Client,89137
Client,87996
Client,88945
Client,87479
Client,87326
Client,87330
Client,88491
Client,88116
Client,87227
Client,87371
Client,93438
Client,88024
Client,87251
Client,88062
Client,93177
Client,89043
Client,88533
Client,88146
Client,89175
Client,88894
Client,89160
Client,88403
Client,89091
Client,88390
Client,88011
Client,89059
Client,88939
Client,87409
Client,93267
Client,89116
Client,87436
Client,88898
Client,88826
Client,88853
Client,87382
Client,87296
Client,89200
Client,87414
Client,89056
Client,93343
Client,89006
Client,88076
Client,88338
Client,88225
Client,89054
Client,88361
Client,87579
Client,87365
Client,88730
Client,88890
Client,87250
Client,88472
Client,87214
Client,87320
Client,93146
Client,89279
Client,88384
Client,89044
Client,88799
Client,88499
Client,89059
Client,87242
Client,88988
Client,88004
Client,88967
Client,88553
Client,88940
Client,88957
Client,93150
Client,88209
Client,87414
Client,87450
Client,88949
Client,93432
Client,87313
Client,87339
Client,88983
Client,93420
Client,87397
Client,87250
Client,88569
Client,89257
Client,88570
Client,88094
Client,88671
Client,87335
Client,93156
Client,88356
Client,88890
Client,87279
Client,89184
Client,88335
Client,88645
Client,89008
Client,87993
Client,88968
Client,87379
Client,89087
Client,93379
Client,89016
Client,93363
Client,88535
Client,88810
Client,87457
Client,87988
Client,93507
Client,87442
Client,88328
Client,87272
Client,87271
Client,87942
Client,89108
Client,88355
Client,87899
Client,88110
Client,89022
Client,88840
Client,88584
Client,88973
Client,87344
Client,93444
Client,88981
Client,88902
Client,88271
Client,88224
Client,89106
Client,88147
Client,87294
Client,88956
Client,89028
Client,88339
Client,87966
Client,87463
Client,87338
Client,88180
Client,88376
Client,87379
Client,88039
Client,88202
Client,88930
Client,87286
Client,87144
Client,93026
Client,89238
Client,89087
Client,87427
Client,89146
Client,88362
Client,89030
Client,88747
Client,97659
Client,88979
Client,93060
Client,89061
Client,87234
Client,89343
Client,88844
Client,88431
Client,88068
Client,88320
Client,88932
Client,88220
Client,87359
Client,87303
Client,88324
Client,87802
Client,88877
Client,88040
Client,87302
Client,88958
Client,93320
Client,88903
Client,89097
Client,93349
Client,87343
Client,87327
Client,88126
Client,88940
Client,87235
Client,89082
Client,88776
Client,88401
Client,93333
Client,88963
Client,87544
Client,88446
Client,88951
Client,93107
Client,87333
Client,87060
Client,89026
Client,88074
Client,87350
Client,87469
Client,93323
Client,87871
Client,88904
Client,88404
Client,87997
Client,88372
Client,88955
Client,88303
Client,87397
Client,87335
Client,88788
Client,93445
Client,88919
Client,88111
Client,89021
Client,89007
Client,87333
Client,88076
Client,88383
Client,87264
Client,88136
Client,89206
Client,87579
Client,88981
Client,88118
Client,89047
Client,88865
Client,87460
Client,88829
Client,93455
Client,87297
Client,87278
Client,93292
Client,88432
Client,88134
Client,89085
Client,88466
Client,88110
Client,88911
Client,93377
Client,87485
Client,87425
Client,88995
Client,87237
Client,93221
Client,88603
Client,88898
Client,87453
Client,88429
Client,88656
Client,88256
Client,93376
Client,87209
Client,87383
Client,87913
Client,88753
Client,87280
Client,87886
Client,93408
Client,89161
Client,87519
Client,87531
Client,89173
Client,93434
Client,88963
Client,87370
Client,87428
Client,88971
Client,88205
Client,93346
Client,87308
Client,87544
Client,93246
Client,89040
Client,88514
Client,87184
Client,93460
Client,88125
Client,88700
Client,89072
Client,89155
Client,93146
Client,89127
Client,88244
Client,87238
Client,87440
Client,93469
Client,88818
Client,87354
Client,87336
Client,93469
Client,88869
Client,87341
Client,89054
Client,89108
Client,93265
Client,87292
Client,88875
Client,87379
Client,87456
Client,88896
Client,93344
Client,87385
Client,87180
Client,88872
Client,88838
Client,88176
Client,88350
Client,88512
Client,87322
Client,93456
Client,88117
Client,88120
Client,88891
Client,87494
Client,87358
Client,88938
Client,88704
Client,87372
Client,88522
Client,89129
Client,88324
Client,87475
Client,87352
Client,88530
Client,89001
Client,88388
Client,88777
Client,93110
Client,88989
Client,89116
Client,101756
Client,87273
Client,87297
Client,88928
Client,88080
Client,87342
Client,87324
Client,88847
Client,93178
Client,87287
Client,88091
Client,93325
Client,88366
Client,88907
Client,88240
Client,87401
Client,87325
Client,93314
Client,89033
Client,87298
Client,88121
Client,88406
Client,93287
Client,88931
Client,88275
Client,88935
Client,93432
Client,87428
Client,87150
Client,93389
Client,88712
Client,88235
Client,89116
Client,88548
Client,88264
Client,88156
Client,88807
Client,87247
Client,88225
Client,88680
Client,88303
Client,93276
Client,88222
Client,87364
Client,87303
Client,89093
Client,88236
Client,89025
Client,88803
Client,88599
Client,87915
Client,93403
Client,89116
Client,87347
Client,87252
Client,93392
Client,88381
Client,87161
Client,88369
Client,88556
Client,88339
Client,87363
Client,87285
Client,88151
Client,87249
Client,87933
Client,88836
Client,88605
Client,88323
Client,88205
Client,89053
Client,88320
Client,87209
Client,93409
Client,88063
Client,87269
Client,89012
Client,88383
Client,88939
Client,89003
Client,93191
Client,87467
Client,87426
Client,89030
Client,88937
Client,87365
Client,87235
Client,93311
Client,88379
Client,88336
Client,89041
Client,89016
Client,93254
Client,87358
Client,87271
Client,87420
Client,88572
Client,89069
Client,88148
Client,88624
Client,93309
Client,88576
Client,88929
Client,93436
Client,88904
Client,88463
Client,89026
Client,88128
Client,87330
Client,87348
Client,87456
Client,88757
Client,93707
Client,88939
Client,88297
Client,89081
Client,88236
Client,87972
Client,88129
Client,88488
Client,89099
Client,88043
Client,88055
Client,87335
Client,93379
Client,89004
Client,93303
Client,89028
Client,88481
Client,89067
Client,89184
Client,93479
Client,88346
Client,87413
Client,89054
Client,88895
Client,88426
Client,87306
Client,88249
Client,89045
Client,87335
Client,87473
Client,87413
Client,88013
Client,93331
Client,88594
Client,89134
Client,88290
Client,88975
Client,88347
Client,88463
Client,87578
Client,88866
Client,88887
Client,88241
Client,88035
Client,93381
Client,89091
Client,93002
Client,88808
Client,88907
Client,87201
Client,89083
Client,88270
Client,88983
Client,88491
Client,87320
Client,87369
Client,93255
Client,89087
Client,87445
Client,87390
Client,88459
Client,93425
Client,89132
Client,93376
Client,87243
Client,87326
Client,93228
Client,88724
Client,89060
Client,87211
Client,88027
Client,88979
Client,87344
Client,87486
Client,88241
Client,93579
Client,87362
Client,88138
Client,87261
Client,88356
Client,88944
Client,88098
Client,87120
Client,87353
Client,93183
Client,88954
Client,87214
Client,88435
Client,88834
Client,89067
Client,88119
Client,87296
Client,89093
Client,88380
Client,89018
Client,93495
Client,87591
Client,88881
Client,93252
Client,87950
Client,88436
Client,88833
Client,93278
Client,88318
Client,88148
Client,88533
Client,88698
Client,93450
Client,88238
Client,88288
Client,87957
Client,87437
Client,88942
Client,88880
Client,87412
Client,88975
Client,93131
Client,88845
Client,89148
Client,88789
Client,88135
Client,88135
Client,88306
Client,89016
Client,88385
Client,87386
Client,88702
Client,87365
Client,88265
Client,88883
Client,88921
Client,87466
Client,89117
Client,88672
Client,88515
Client,87155
Client,88901
Client,88934
Client,87350
Client,87838
Client,88083
Client,88840
Client,88855
Client,89172
Client,89185
Client,87411
Client,88988
Client,93410
Client,89166
Client,88217
Client,89286
Client,92946
Client,87369
Client,88337
Client,89087
Client,88318
Client,88363
Client,88587
Client,88240
Client,89208
Client,88470
Client,88434
Client,88323
Client,89008
Client,89084
Client,88123
Client,88272
Client,88364
Client,89444
Client,88058
Client,87349
Client,88519
Client,93324
Client,88131
Client,93372
Client,88903
Client,88137
Client,89059
Client,88219
Client,88914
